assembly_ID	path	"tAI_mean"	"GC_mean"	"L_aa_mean"	"pearson"	"correlation_tAI_NC_GC3"
GCA_003086715	"/home/norbert_s/tAI/all_chunks/chunk7/counted_genes_coding_tRNA_folder/counted_genes_coding_tRNA_GCA_003086715.txt"	0.488222528268255	0.395389792484577	434.44139091419	-0.228314732717372	0.313666979794861
GCA_003549995	"/home/norbert_s/tAI/all_chunks/chunk7/counted_genes_coding_tRNA_folder/counted_genes_coding_tRNA_GCA_003549995.txt"	0.341017614686663	0.332320283305814	307.36095420179	-0.237174970344539	0.00441371952644042
GCA_015502475	"/home/norbert_s/tAI/all_chunks/chunk7/counted_genes_coding_tRNA_folder/counted_genes_coding_tRNA_GCA_015502475.txt"	0.391837466615879	0.551543203082003	479.5230757135	-0.313229205000047	0.166386409725418
GCA_015680625	"/home/norbert_s/tAI/all_chunks/chunk7/counted_genes_coding_tRNA_folder/counted_genes_coding_tRNA_GCA_015680625.txt"	0.388114887009211	0.543206266318538	525.301403394256	-0.533583391075177	0.417697723337842
GCA_015852495	"/home/norbert_s/tAI/all_chunks/chunk7/counted_genes_coding_tRNA_folder/counted_genes_coding_tRNA_GCA_015852495.txt"	0.278222613845592	0.545768321721492	477.859335038363	-0.443623271110233	0.326823961579012
GCA_016097855	"/home/norbert_s/tAI/all_chunks/chunk7/counted_genes_coding_tRNA_folder/counted_genes_coding_tRNA_GCA_016097855.txt"	0.378762047830201	0.536909533914957	500.173150986403	-0.372320895171741	0.239162484190269
GCA_016098015	"/home/norbert_s/tAI/all_chunks/chunk7/counted_genes_coding_tRNA_folder/counted_genes_coding_tRNA_GCA_016098015.txt"	0.335849176914974	0.536159127548601	492.379990516833	-0.329290407005151	0.180039281477069
GCA_016098105	"/home/norbert_s/tAI/all_chunks/chunk7/counted_genes_coding_tRNA_folder/counted_genes_coding_tRNA_GCA_016098105.txt"	0.379214651338407	0.526063636363636	567.154425837321	0.169014552143106	-0.126910929959306
GCA_016098165	"/home/norbert_s/tAI/all_chunks/chunk7/counted_genes_coding_tRNA_folder/counted_genes_coding_tRNA_GCA_016098165.txt"	0.437269782043375	0.520728254466915	504.507952091105	-0.395783835727021	0.318546895508501
GCA_016758945	"/home/norbert_s/tAI/all_chunks/chunk7/counted_genes_coding_tRNA_folder/counted_genes_coding_tRNA_GCA_016758945.txt"	0.104319756137808	0.379958597091531	439.748160821215	-0.181857893453659	0.45874745389674
GCA_016758965	"/home/norbert_s/tAI/all_chunks/chunk7/counted_genes_coding_tRNA_folder/counted_genes_coding_tRNA_GCA_016758965.txt"	0.344400380132695	0.387934318438914	419.769867081448	-0.123088841713645	0.280696700514669
GCA_016906535	"/home/norbert_s/tAI/all_chunks/chunk7/counted_genes_coding_tRNA_folder/counted_genes_coding_tRNA_GCA_016906535.txt"	0.380837574334987	0.516043492398992	525.293797252256	-0.219592166539175	0.197463170402643
GCA_019671135	"/home/norbert_s/tAI/all_chunks/chunk7/counted_genes_coding_tRNA_folder/counted_genes_coding_tRNA_GCA_019671135.txt"	0.343250530695896	0.543559757346569	538.657291420468	-0.510504000401185	0.393041189910745
GCA_000182925	"/home/norbert_s/tAI/all_chunks/chunk8/counted_genes_coding_tRNA_folder/counted_genes_coding_tRNA_GCA_000182925.txt"	0.36401023520445	0.564883936002959	515.454545454545	-0.616534328224703	0.530528188700452
GCA_000230595	"/home/norbert_s/tAI/all_chunks/chunk8/counted_genes_coding_tRNA_folder/counted_genes_coding_tRNA_GCA_000230595.txt"	0.201765937031283	0.298689976133652	352.810501193317	-0.00264678978918672	0.058494805119688
GCA_000383075	"/home/norbert_s/tAI/all_chunks/chunk8/counted_genes_coding_tRNA_folder/counted_genes_coding_tRNA_GCA_000383075.txt"	0.383337389397556	0.309762533572068	246.924574753805	-0.058801760851122	-0.0389884747381006
GCA_001875675	"/home/norbert_s/tAI/all_chunks/chunk8/counted_genes_coding_tRNA_folder/counted_genes_coding_tRNA_GCA_001875675.txt"	0.457865212699458	0.511286381109281	326.742998352554	-0.237281263314006	-0.088776541573075
GCA_001969505	"/home/norbert_s/tAI/all_chunks/chunk8/counted_genes_coding_tRNA_folder/counted_genes_coding_tRNA_GCA_001969505.txt"	0.40991826857013	0.420032973844056	383.229825213834	-0.238903386398177	0.361903977346571
GCA_003547095	"/home/norbert_s/tAI/all_chunks/chunk8/counted_genes_coding_tRNA_folder/counted_genes_coding_tRNA_GCA_003547095.txt"	0.259449796478479	0.328007901792014	342.416431494285	-0.282290594604317	0.0775555731446629
GCA_006535965	"/home/norbert_s/tAI/all_chunks/chunk8/counted_genes_coding_tRNA_folder/counted_genes_coding_tRNA_GCA_006535965.txt"	0.400701772313875	0.507491547311576	516.759920169054	-0.367923729977014	0.310698599484502
GCA_006535985	"/home/norbert_s/tAI/all_chunks/chunk8/counted_genes_coding_tRNA_folder/counted_genes_coding_tRNA_GCA_006535985.txt"	0.323996898952353	0.465744927076728	552.942612555485	-0.0436243060041394	0.0799381915946424
GCA_006536005	"/home/norbert_s/tAI/all_chunks/chunk8/counted_genes_coding_tRNA_folder/counted_genes_coding_tRNA_GCA_006536005.txt"	0.326564473118678	0.545880507955936	549.466187270502	-0.476031041634289	0.40530804389867
GCA_015500155	"/home/norbert_s/tAI/all_chunks/chunk8/counted_genes_coding_tRNA_folder/counted_genes_coding_tRNA_GCA_015500155.txt"	0.253788876536981	0.548753036437247	386.7628579997	-0.307240028054048	0.169547993161113
GCA_015502505	"/home/norbert_s/tAI/all_chunks/chunk8/counted_genes_coding_tRNA_folder/counted_genes_coding_tRNA_GCA_015502505.txt"	0.232967674110798	0.537116666666667	496.826533996683	-0.299710267419488	0.172161575897303
GCA_015529505	"/home/norbert_s/tAI/all_chunks/chunk8/counted_genes_coding_tRNA_folder/counted_genes_coding_tRNA_GCA_015529505.txt"	0.36727467459159	0.516979704797048	539.44885198852	-0.479694364393056	0.370719816468678
GCA_015679695	"/home/norbert_s/tAI/all_chunks/chunk8/counted_genes_coding_tRNA_folder/counted_genes_coding_tRNA_GCA_015679695.txt"	0.314849245478258	0.490244757055321	486.238197980495	0.00697211717014621	0.00993688123998189
GCA_015832245	"/home/norbert_s/tAI/all_chunks/chunk8/counted_genes_coding_tRNA_folder/counted_genes_coding_tRNA_GCA_015832245.txt"	0.0891769146666382	0.354807089859852	295.789777411377	-0.0749497100496006	0.231284452506632
GCA_016097945	"/home/norbert_s/tAI/all_chunks/chunk8/counted_genes_coding_tRNA_folder/counted_genes_coding_tRNA_GCA_016097945.txt"	0.510291630364212	0.511904075605434	555.952037802717	-0.0428224299927733	0.0117981394977364
GCA_016098035	"/home/norbert_s/tAI/all_chunks/chunk8/counted_genes_coding_tRNA_folder/counted_genes_coding_tRNA_GCA_016098035.txt"	0.301760048609681	0.524196924840034	525.516187565658	-0.447480931891323	0.332322941025944
GCA_016748015	"/home/norbert_s/tAI/all_chunks/chunk8/counted_genes_coding_tRNA_folder/counted_genes_coding_tRNA_GCA_016748015.txt"	0.340804809245956	0.38588736631016	373.255765374332	-0.275975254446822	0.200967041145096
GCA_016758985	"/home/norbert_s/tAI/all_chunks/chunk8/counted_genes_coding_tRNA_folder/counted_genes_coding_tRNA_GCA_016758985.txt"	0.377600641512002	0.421353329748829	432.764958906214	-0.391712728241049	0.498681065828853
GCA_016946835	"/home/norbert_s/tAI/all_chunks/chunk8/counted_genes_coding_tRNA_folder/counted_genes_coding_tRNA_GCA_016946835.txt"	0.358959656200074	0.293666955736224	438.721445347787	-0.169406590550145	0.192795222509678
GCA_000149925	"/home/norbert_s/tAI/all_chunks/chunk9/counted_genes_coding_tRNA_folder/counted_genes_coding_tRNA_GCA_000149925.txt"	0.0782902082123274	0.502499468051818	386.520933725515	-0.220523371742133	0.250961934245385
GCA_000277815	"/home/norbert_s/tAI/all_chunks/chunk9/counted_genes_coding_tRNA_folder/counted_genes_coding_tRNA_GCA_000277815.txt"	0.499317561888409	0.438560684647303	345.997406639004	-0.215413538579929	0.333122120555953
GCA_000292625	"/home/norbert_s/tAI/all_chunks/chunk9/counted_genes_coding_tRNA_folder/counted_genes_coding_tRNA_GCA_000292625.txt"	0.368498477716245	0.55535224609375	394.6939453125	-0.137858905946325	0.0152086414739496
GCA_000316135	"/home/norbert_s/tAI/all_chunks/chunk9/counted_genes_coding_tRNA_folder/counted_genes_coding_tRNA_GCA_000316135.txt"	0.308040561873276	0.404275840597758	279.852739726027	-0.0252255363089116	0.212913830778694
GCA_000760515	"/home/norbert_s/tAI/all_chunks/chunk9/counted_genes_coding_tRNA_folder/counted_genes_coding_tRNA_GCA_000760515.txt"	0.349844325770582	0.448713213213213	378.849249249249	-0.168898530737823	0.22557477213819
GCA_001651415	"/home/norbert_s/tAI/all_chunks/chunk9/counted_genes_coding_tRNA_folder/counted_genes_coding_tRNA_GCA_001651415.txt"	0.338046515585598	0.533592273243767	446.293964307199	-0.457464672359742	0.335806792728023
GCA_001683725	"/home/norbert_s/tAI/all_chunks/chunk9/counted_genes_coding_tRNA_folder/counted_genes_coding_tRNA_GCA_001683725.txt"	0.193456295371004	0.423215245887952	381.981547966937	-0.223373708366779	0.307376170423712
GCA_002104975	"/home/norbert_s/tAI/all_chunks/chunk9/counted_genes_coding_tRNA_folder/counted_genes_coding_tRNA_GCA_002104975.txt"	0.104397594194474	0.293581527654101	446.13624220837	0.0274328926304735	-0.175710740750886
GCA_002104985	"/home/norbert_s/tAI/all_chunks/chunk9/counted_genes_coding_tRNA_folder/counted_genes_coding_tRNA_GCA_002104985.txt"	0.370440700339927	0.479992052746218	381.870665803261	-0.307201560045931	0.341972666622678
GCA_010203745	"/home/norbert_s/tAI/all_chunks/chunk9/counted_genes_coding_tRNA_folder/counted_genes_coding_tRNA_GCA_010203745.txt"	0.372278832145293	0.470712789322521	417.602044264234	-0.452889771609334	0.434305194381766
GCA_015502445	"/home/norbert_s/tAI/all_chunks/chunk9/counted_genes_coding_tRNA_folder/counted_genes_coding_tRNA_GCA_015502445.txt"	0.348358153148977	0.551628480703468	488.824539977202	-0.378990987440493	0.244307370311604
GCA_015502455	"/home/norbert_s/tAI/all_chunks/chunk9/counted_genes_coding_tRNA_folder/counted_genes_coding_tRNA_GCA_015502455.txt"	0.324112059200318	0.4836446682876	505.322507815214	-0.428570591481815	0.419563028596485
GCA_015679535	"/home/norbert_s/tAI/all_chunks/chunk9/counted_genes_coding_tRNA_folder/counted_genes_coding_tRNA_GCA_015679535.txt"	0.255329505793884	0.550588364434687	483.219370092037	-0.444197008374913	0.366789836190636
GCA_015698045	"/home/norbert_s/tAI/all_chunks/chunk9/counted_genes_coding_tRNA_folder/counted_genes_coding_tRNA_GCA_015698045.txt"	0.334839488099226	0.340403460250146	357.223687040964	-0.164605282327046	0.080081920547741
GCA_015849335	"/home/norbert_s/tAI/all_chunks/chunk9/counted_genes_coding_tRNA_folder/counted_genes_coding_tRNA_GCA_015849335.txt"	0.302197616940681	0.493924844552582	508.653419843201	-0.366592245926737	0.341191756028707
GCA_016098155	"/home/norbert_s/tAI/all_chunks/chunk9/counted_genes_coding_tRNA_folder/counted_genes_coding_tRNA_GCA_016098155.txt"	0.335371807531675	0.558636878285483	547.358067124949	-0.322350695928492	0.181847884005183
GCA_016255985	"/home/norbert_s/tAI/all_chunks/chunk9/counted_genes_coding_tRNA_folder/counted_genes_coding_tRNA_GCA_016255985.txt"	0.305038121288214	0.4176775	270.353333333333	0.00321260294819906	0.0328512255628164
GCA_900079185	"/home/norbert_s/tAI/all_chunks/chunk9/counted_genes_coding_tRNA_folder/counted_genes_coding_tRNA_GCA_900079185.txt"	0.157833773404521	0.486877174132026	430.609025585924	-0.496474084478883	0.485172846010212
GCA_905067625	"/home/norbert_s/tAI/all_chunks/chunk9/counted_genes_coding_tRNA_folder/counted_genes_coding_tRNA_GCA_905067625.txt"	0.306472786504988	0.447979849812265	426.318397997497	0.0727406973409378	-0.0757279737028606
GCA_000002525	"/home/norbert_s/tAI/all_chunks/chunk10/counted_genes_coding_tRNA_folder/counted_genes_coding_tRNA_GCA_000002525.txt"	0.381626181051949	0.544925868486352	476.578473945409	-0.551671982803739	0.515401222191188
GCA_000006255	"/home/norbert_s/tAI/all_chunks/chunk10/counted_genes_coding_tRNA_folder/counted_genes_coding_tRNA_GCA_000006255.txt"	0.23843761169002	0.573099922966876	423.416529107516	-0.472243592176292	0.209112028238676
GCA_000182565	"/home/norbert_s/tAI/all_chunks/chunk10/counted_genes_coding_tRNA_folder/counted_genes_coding_tRNA_GCA_000182565.txt"	0.407652286663161	0.50469199745277	506.565591169603	-0.415477238110238	0.380899002169121
GCA_000280035	"/home/norbert_s/tAI/all_chunks/chunk10/counted_genes_coding_tRNA_folder/counted_genes_coding_tRNA_GCA_000280035.txt"	0.491094238937516	0.409661387220098	353.792463134899	-0.00683274055683446	0.286322197742405
GCA_000827485	"/home/norbert_s/tAI/all_chunks/chunk10/counted_genes_coding_tRNA_folder/counted_genes_coding_tRNA_GCA_000827485.txt"	0.291687650068533	0.500371801249102	317.539324600674	-0.00810561981810363	0.00234314700367883
GCA_001638985	"/home/norbert_s/tAI/all_chunks/chunk10/counted_genes_coding_tRNA_folder/counted_genes_coding_tRNA_GCA_001638985.txt"	0.295496478212426	0.441662878558907	339.552559995164	-0.29910991738277	0.386430068328135
GCA_001642415	"/home/norbert_s/tAI/all_chunks/chunk10/counted_genes_coding_tRNA_folder/counted_genes_coding_tRNA_GCA_001642415.txt"	0.463273114954257	0.359822812846069	393.012181616833	0.0267784151410935	0.345055064920464
GCA_004000155	"/home/norbert_s/tAI/all_chunks/chunk10/counted_genes_coding_tRNA_folder/counted_genes_coding_tRNA_GCA_004000155.txt"	0.333583980171369	0.27524427480916	310.066710919349	-0.179367842851083	0.181575200497193
GCA_014839865	"/home/norbert_s/tAI/all_chunks/chunk10/counted_genes_coding_tRNA_folder/counted_genes_coding_tRNA_GCA_014839865.txt"	0.475890057160789	0.470026763224181	449.604219143577	-0.461660362371123	0.480423667349036
GCA_015847235	"/home/norbert_s/tAI/all_chunks/chunk10/counted_genes_coding_tRNA_folder/counted_genes_coding_tRNA_GCA_015847235.txt"	0.350626506720072	0.527318149592343	541.788372917405	-0.593990555610432	0.492871272732088
GCA_016758905	"/home/norbert_s/tAI/all_chunks/chunk10/counted_genes_coding_tRNA_folder/counted_genes_coding_tRNA_GCA_016758905.txt"	0.443686571864184	0.460497232063773	449.534875996457	-0.481479584301005	0.509458452880557
GCA_017911155	"/home/norbert_s/tAI/all_chunks/chunk10/counted_genes_coding_tRNA_folder/counted_genes_coding_tRNA_GCA_017911155.txt"	0.07149328648318	0.622441717791411	276.843204341671	-0.305339677384249	0.0713198889657735
